SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Ngô Câu Sương Tuyết	Công kích ngoại công  	2114	1301	0	\spr\Ui\技能图标\xiaoyao\吴钩霜雪.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	110	0	0	0	5	7	637	-1	1	1	9	0	1	3		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	1	20	0	1		0					0	0	0	4	1	\script\skill\xiaoyao.lua	seriesdamage_p	wugoushuangxue	physicsenhance_p	wugoushuangxue	lightingdamage_v	wugoushuangxue	addskilldamage1	wugoushuangxue	addskilldamage2	wugoushuangxue	addskilldamage3	wugoushuangxue	skill_cost_v	wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		wugoushuangxue		Tiêu Dao Kiếm Pháp sơ cấp, vung kiếm quanh người tạo kiếm khí tấn công kẻ địch.
Tiêu Dao Kiếm Pháp	hỗ trợ bị động 	2115	1303	3	\spr\Ui\技能图标\xiaoyao\逍遥剑法.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	addphysicsdamage_p	xiaoyaojianfa	deadlystrikeenhance_p	xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		xiaoyaojianfa		Nâng cao năng lực sử dụng kiếm.
Di Cung Hoán Vũ	hỗ trợ bị động 	2116	1305	3	\spr\Ui\技能图标\xiaoyao\移宫换羽.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	autocastskill	yigonghuanyu	special_point_base	yigonghuanyu	freezetimereduce_p	yigonghuanyu	skill_desc	yigonghuanyu	do_stun_p	yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		yigonghuanyu		Bí Kỹ phái Tiêu Dao, tự động tích lũy số tầng [Âm Luật], dùng để thi triển bí thuật phái Tiêu Dao.
Âm Luật	chủ động hỗ trợ 	2117	1306	2	\spr\Ui\技能图标\xiaoyao\移宫换羽.spr				0	0	0	0	0	0	0	0	0	5	7	275	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	special_point_add	yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		yinlv		Di Cung Hoán Vũ tăng [Âm Luật].
Táp Đạp Lưu Tinh	Công kích ngoại công  	2118	1301	1	\spr\Ui\技能图标\xiaoyao\飒沓流星.spr				0	0	0	2	0	0	0	0	0	5	13	2119	-1	1	0	9	0	0	3		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	skill_eventskilllevel	sataliuxing	skill_param1_v	sataliuxing	skill_desc	sataliuxing	cost_sp	sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		Bí Thuật Tiêu Dao Kiếm Pháp, đi theo Âm Luật, hóa thân kiếm ảnh, lao về phía trước.
Táp Đạp Lưu Tinh_Khởi Chiêu	chủ động hỗ trợ 	2119		0	\spr\Ui\技能图标\xiaoyao\飒沓流星.spr				0	0	0	0	0	0	0	0	0	5	1	638	-1	1	1	9	0	0	0		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0	0	0	0				0	0	0	4	1	\script\skill\xiaoyao.lua		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		sataliuxing		Bí Thuật Tiêu Dao Kiếm Pháp, đi theo Âm Luật, hóa thân kiếm ảnh, lao về phía trước.
ỷ Kiếm Phất Thiên	Công kích ngoại công  	2120	1301	0	\spr\Ui\技能图标\xiaoyao\倚剑拂天.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	5	6	649	-1	1	1	9	0	0	3		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	1	15	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	physicsenhance_p	yijianfutian	lightingdamage_v	yijianfutian	addskilldamage1	yijianfutian	addskilldamage2	yijianfutian	skill_cost_v	yijianfutian	seriesdamage_p	yijianfutian	stun_p	yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		yijianfutian		Tiêu Dao Kiếm Pháp trung cấp, kiếm rơi xuống khu vực chỉ định tấn công kẻ địch.
Ngân Yên Bạch Mã	hỗ trợ bị động 	2121	1305	3	\spr\Ui\技能图标\xiaoyao\银鞍白马.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	fastwalkrun_p	yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		yinanbaima		Tâm Pháp cao cấp phái Tiêu Dao, giúp đệ tử Tiêu Dao trở nên nhẹ nhàng linh hoạt.
Hiệp Cốt Nhu Tình	hỗ trợ bị động 	2122	1305	3	\spr\Ui\技能图标\xiaoyao\侠骨柔情.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	lifemax_yan_v	xiagurouqing	unravel_effect	xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		xiagurouqing		Tâm Pháp cao cấp phái Tiêu Dao, giúp đệ tử Tiêu Dao tăng khả năng phòng ngự.
Thiên Lý Độc Hành	hỗ trợ bị động 	2123	9999	3	\spr\Ui\技能图标\xiaoyao\千里独行.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	30	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	attackspeed_v	qianliduxing	castspeed_v	qianliduxing	addlightingmagic_p	qianliduxing	addlightingdamage_v	qianliduxing	lifemax_yan_p	qianliduxing	deadlystrikeenhance_p	qianliduxing	me2waterdamage_p	qianliduxing	water2medamage_p	qianliduxing	anti_block_rate	qianliduxing	fasthitrecover_yan_v	qianliduxing	allres_yan_p	qianliduxing	anti_lightingres_yan_p	qianliduxing		qianliduxing		qianliduxing		qianliduxing		qianliduxing		qianliduxing		qianliduxing		qianliduxing		qianliduxing		Tâm Pháp trấn phái phái Tiêu Dao, giúp đệ tử Tiêu Dao tăng khả năng chiến đấu.
Kiếm Quyết Phù Vân	Công kích ngoại công  	2124	1301	0	\spr\Ui\技能图标\xiaoyao\剑决浮云.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	350	0	0	0	5	1	641	-1	1	1	9	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	2125	1	0	0	1	2126	90	20	0	1	22	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	physicsenhance_p	jianjuefuyun	seriesdamage_p	jianjuefuyun	stun_p	jianjuefuyun	deadlystrike_p	jianjuefuyun	lightingdamage_v	jianjuefuyun	skill_cost_v	jianjuefuyun	skill_eventskilllevel	jianjuefuyun	skill_vanishedevent	jianjuefuyun	addskilldamage1	jianjuefuyun	skill_desc	jianjuefuyun	addskillexp1	jianjuefuyun	skill_skillexp_v	jianjuefuyun	skill_showevent	jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		Tiêu Dao Kiếm Pháp cao cấp, nhiều thanh kiếm rơi xuống khu vực chỉ định tấn công kẻ địch.
Quyết Vân Kiếm Lạc	Công kích ngoại công  	2125	1301	0	\spr\Ui\技能图标\xiaoyao\剑决浮云.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	0	0	0	350	0	0	0	5	6	639	-1	1	1	9	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	90	20	0	1	22	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	physicsenhance_p	jianjuefuyun	seriesdamage_p	jianjuefuyun	stun_p	jianjuefuyun	deadlystrike_p	jianjuefuyun	lightingdamage_v	jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		Tiêu Dao Kiếm Pháp cao cấp, nhiều thanh kiếm rơi xuống khu vực chỉ định tấn công kẻ địch.
Phất Thiên Kiếm Lạc	Công kích ngoại công  	2126	1301	0	\spr\Ui\技能图标\xiaoyao\剑决浮云.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	0	0	0	350	0	0	0	5	6	640	-1	1	1	9	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	90	20	0	1	22	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	physicsenhance_p	jianjuefuyun	seriesdamage_p	jianjuefuyun	stun_p	jianjuefuyun	deadlystrike_p	jianjuefuyun	lightingdamage_v	jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		jianjuefuyun		Tiêu Dao Kiếm Pháp cao cấp, nhiều thanh kiếm rơi xuống khu vực chỉ định tấn công kẻ địch.
Ăn Uống No Say	hỗ trợ bị động 	2127	1305	3	\spr\Ui\技能图标\xiaoyao\啖炙持觞.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	autoattackskill	danzhichishang	skill_desc	danzhichishang	skill_skillexp_v	danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		danzhichishang		Tuyệt Học phái Tiêu Dao, có xác suất giúp đệ tử Tiêu Dao tăng năng lực chiến đấu.
Túy Tửu	chủ động hỗ trợ 	2128	1306	0	\spr\Ui\技能图标\xiaoyao\啖炙持觞.spr				242	3	0	2	0	0	0	0	0	5	7	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0	0	0	0				0	0	1	4	1	\script\skill\xiaoyao.lua	add_damage_p	danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		danzhichishang_Buff		Tuyệt Học phái Tiêu Dao, có xác suất giúp đệ tử Tiêu Dao tăng năng lực chiến đấu.
Thập Bộ Nhất Sát	Công kích ngoại công  	2129	1301	0	\spr\Ui\技能图标\xiaoyao\十步一杀.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	240	0	0	0	5	7	642	-1	1	1	9	1	1	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2131	0	0	0	0	0	0	0	150	27	0	1	20	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	physicsenhance_p	shibuyisha	seriesdamage_p	shibuyisha	lightingdamage_v	shibuyisha	deadlystrike_p	shibuyisha	stun_p	shibuyisha	cost_sp	shibuyisha	skill_cost_v	shibuyisha	skill_eventskilllevel	shibuyisha	skill_desc	shibuyisha	skill_skillexp_v	shibuyisha	missle_hitcount	shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		shibuyisha		Tiêu Dao Kiếm Pháp thượng thừa, hóa thân kiếm khí tấn công nhanh kẻ địch xung quanh.
Thập Bộ Nhất Sát_Buff	chủ động hỗ trợ 	2130	1306	0	\spr\Ui\技能图标\xiaoyao\十步一杀.spr				0	0	0	0	0	0	0	0	0	5	7	275	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	20	0	1	0	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	hidebodyunlock	shibuyisha_Buff	invincibility	shibuyisha_Buff	frozen_action	shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		Tiêu Dao Kiếm Pháp thượng thừa, hóa thân kiếm khí tấn công nhanh kẻ địch xung quanh.
Thập Bộ Nhất Sát_DeBuff	chủ động hỗ trợ 	2131	1306	0	\spr\Ui\技能图标\xiaoyao\十步一杀.spr				0	0	0	2	0	0	0	0	0	5	7	275	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2130	0	0	0	0	0	0	0	150	20	0	1	0	0	0	0	0	0				0	0	1	4	1	\script\skill\xiaoyao.lua	forbit_attack	shibuyisha_Buff	skill_eventskilllevel	shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		shibuyisha_Buff		Tiêu Dao Kiếm Pháp thượng thừa, hóa thân kiếm khí tấn công nhanh kẻ địch xung quanh.
Mai Danh ẩn Tính	hỗ trợ bị động 	2132	1305	3	\spr\Ui\技能图标\xiaoyao\深藏身名.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\advancedskill.lua	skill_desc	xy_adskill	autoreplyskill	xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		Tiêu Dao Dị Kỹ, khi đệ tử Tiêu Dao bị tấn công, có xác suất thi triển chân khí tăng phòng ngự.
Phất Y	chủ động hỗ trợ 	2133	1306	2	\spr\Ui\技能图标\xiaoyao\深藏身名.spr				0	0	0	2	0	0	0	0	0	5	7	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2134	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\advancedskill.lua	fastwalkrun_p	xy_adskill	skill_eventskilllevel	xy_adskill	autocastskill	xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		Tiêu Dao Dị Kỹ, khi đệ tử Tiêu Dao bị tấn công, có xác suất thi triển chân khí tăng phòng ngự.
Phất Y_Thuẫn	chủ động hỗ trợ 	2134	1306	2	\spr\Ui\技能图标\xiaoyao\深藏身名.spr				192	0	0	2	0	0	0	0	0	5	7	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\advancedskill.lua	staticmagicshield_p	xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		xy_adskill		Tiêu Dao Dị Kỹ, khi đệ tử Tiêu Dao bị tấn công, có xác suất thi triển chân khí tăng phòng ngự.
Công kích vật lý gần 	Công kích ngoại công  	2135	1	0	\spr\Ui\技能图标\icon_sk_ty_at.spr				0	0	0	0	0	320	0	0	0	0	1	643	-1	1	1	9	0	0	5		0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	103	1	80	1	0		0					0	0	0	-1	1	\script\skill\special\远程物理攻击.lua	physicsenhance_p		attackrating_p		skill_cost_v																																					Công kích vật lý 
Tùy ý Khúc	Công kích nội công 	2136	1302	0	\spr\Ui\技能图标\xiaoyao\随意曲.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	450	0	0	0	5	1	645	-1	1	1	11	0	0	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	103	1	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	lightingdamage_p	suiyiqu	seriesdamage_p	suiyiqu	addskilldamage1	suiyiqu	addskilldamage2	suiyiqu	addskilldamage3	suiyiqu	skill_cost_v	suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		suiyiqu		Tiêu Dao Cầm Pháp sơ cấp, tạo sóng âm tấn công kẻ địch.
Tiêu Dao Cầm Pháp	hỗ trợ bị động 	2137	1304	3	\spr\Ui\技能图标\xiaoyao\逍遥琴法.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	103	0	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	addlightingmagic_p	xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		xiaoyaoqinfa		Nâng cao năng lực sử dụng đàn.
Lạc Nhạn Bình Sa	Công kích nội công 	2138	1302	0	\spr\Ui\技能图标\xiaoyao\落雁平沙.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	240	0	0	0	5	7	644	-1	1	1	11	1	0	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2139	0	0	0	0	0	0	0	30	20	103	1	0	0	0		0					0	0	0	4	1	\script\skill\xiaoyao.lua	seriesdamage_p	luoyanpingsha	lightingdamage_p	luoyanpingsha	stun_p	luoyanpingsha	cost_sp	luoyanpingsha	skill_eventskilllevel	luoyanpingsha	skill_desc	luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		luoyanpingsha		Bí Thuật Tiêu Dao Cầm Pháp, tạo sóng âm tấn công kẻ địch trong phạm vi nhất định, đồng thời tăng Âm Luật Hộ Thuẫn cho phe ta.
Tiêu Dao Vũ	chủ động hỗ trợ 	2139	1306	0	\spr\Ui\技能图标\xiaoyao\落雁平沙.spr				243	3	0	2	0	0	0	0	0	5	7	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	103	0	0	0	0	0	0	0				0	0	0	4	1	\script\skill\xiaoyao.lua	staticmagicshield_p	xiaoyaoyu	skill_eventskilllevel	xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		xiaoyaoyu		Bí Thuật Tiêu Dao Cầm Pháp, tạo sóng âm tấn công kẻ địch trong phạm vi nhất định, đồng thời tăng Âm Luật Hộ Thuẫn cho phe ta.
Quảng Lăng Tán	Công kích nội công 	2140	1302	0	\spr\Ui\技能图标\xiaoyao\广陵散.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	450	0	4	8	5	0	645	-1	2	1	11	0	0	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	103	1	0	0	50	0	65537	0				0	0	0	4	1	\script\skill\xiaoyao.lua	lightingdamage_p	guanglingsan	seriesdamage_p	guanglingsan		guanglingsan	skill_misslenum_v	guanglingsan	skill_cost_v	guanglingsan	addskilldamage1	guanglingsan	addskilldamage2	guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		guanglingsan		Tiêu Dao Cầm Pháp trung cấp, liên tục tạo sóng âm tấn công kẻ địch.
Cao Sơn Lưu Thủy 	Công kích nội công 	2141	1302	0	\spr\Ui\技能图标\xiaoyao\高山流水.spr	\spr\skill\昆仑\kl_16_魔法施放.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	450	0	0	0	5	1	646	-1	1	1	11	0	0	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20	103	1	0	0	0		0					0	0	1	4	1	\script\skill\xiaoyao.lua	seriesdamage_p	gaoshanliushui	lightingdamage_p	gaoshanliushui	stun_p	gaoshanliushui	addskilldamage1	gaoshanliushui	skill_cost_v	gaoshanliushui	addskillexp1	gaoshanliushui	skill_skillexp_v	gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		gaoshanliushui		Tiêu Dao Cầm Pháp cao cấp, tạo sóng âm cực lớn tấn công kẻ địch.
