nhanvat	part	bang	dong_tep	equipNo	k	action	o	path	uid	cham_toi	trang_thai
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	46	RangeWCut	MA_LW_000_AT05.spr	\spr\npcres\man\MA_LW_000_AT05.spr	6C051D47	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	47	DoubleWPull	MA_LW_000_AT06.spr	\spr\npcres\man\MA_LW_000_AT06.spr	699303B9	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	48	DoubleWPound	MA_LW_000_AT07.spr	\spr\npcres\man\MA_LW_000_AT07.spr	6B29363B	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	49	SwordShieldWChop	MA_LW_000_AT08.spr	\spr\npcres\man\MA_LW_000_AT08.spr	64A73CBD	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	50	SwordShieldWCut	MA_LW_000_AT09.spr	\spr\npcres\man\MA_LW_000_AT09.spr	663D233F	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	51	ShieldSwordWChop	MA_LW_000_AT08.spr	\spr\npcres\man\MA_LW_000_AT08.spr	64A73CBD	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	52	ShieldSwordWCut	MA_LW_000_AT09.spr	\spr\npcres\man\MA_LW_000_AT09.spr	663D233F	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	53	GuqinWPuncture	MA_LW_000_AT10.spr	\spr\npcres\man\MA_LW_000_AT10.spr	A6A842CA	1	JX1:updatejx16.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	54	GuqinWCut	MA_LW_000_AT11.spr	\spr\npcres\man\MA_LW_000_AT11.spr	A026494C	1	JX1:updatejx16.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	55	DartThrow	MA_LW_000_MG01.spr	\spr\npcres\man\MA_LW_000_MG01.spr	9875A75F	0	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	56	FreeMagic	MA_LW_000_MG02.spr	\spr\npcres\man\MA_LW_000_MG02.spr	9583ADD1	0	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	57	MeleeWMagic	MA_LW_000_MG03.spr	\spr\npcres\man\MA_LW_000_MG03.spr	971A5053	0	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	58	RangeWMagic	MA_LW_000_MG04.spr	\spr\npcres\man\MA_LW_000_MG04.spr	909046D5	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	59	DoubleWMagic	MA_LW_000_MG05.spr	\spr\npcres\man\MA_LW_000_MG05.spr	922E4D57	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	60	SwordShieldWMagic	MA_LW_000_MG06.spr	\spr\npcres\man\MA_LW_000_MG06.spr	6FA473C9	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	61	ShieldSwordWMagic	MA_LW_000_MG06.spr	\spr\npcres\man\MA_LW_000_MG06.spr	6FA473C9	0	THIEU CA HAI
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	62	GuqinWMagic	MA_LW_000_MG07.spr	\spr\npcres\man\MA_LW_000_MG07.spr	6932664B	1	JX1:updatejx16.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	63	SitDown	MA_LW_000_ZZ01.spr	\spr\npcres\man\MA_LW_000_ZZ01.spr	59CE2745	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	64	JumpFly	MA_LW_000_JP01.spr	\spr\npcres\man\MA_LW_000_JP01.spr	7A334BFD	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	65	RideStand	MA_LW_000_RD01.spr	\spr\npcres\man\MA_LW_000_RD01.spr	C63A143A	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	66	RideWalk	MA_LW_000_HW01.spr	\spr\npcres\man\MA_LW_000_HW01.spr	EB82B263	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	67	RideRun	MA_LW_000_HR01.spr	\spr\npcres\man\MA_LW_000_HR01.spr	CBECBC2A	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	68	RideCut	MA_LW_000_HA01.spr	\spr\npcres\man\MA_LW_000_HA01.spr	41D25E16	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	69	RidePuncture	MA_LW_000_HA02.spr	\spr\npcres\man\MA_LW_000_HA02.spr	43684488	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	70	RideMagic	MA_LW_000_HM01.spr	\spr\npcres\man\MA_LW_000_HM01.spr	2BCEB266	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	71	RideWound	MA_LW_000_HI01.spr	\spr\npcres\man\MA_LW_000_HI01.spr	7F7D12AB	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	72	RideDie	MA_LW_000_HD01.spr	\spr\npcres\man\MA_LW_000_HD01.spr	DF5F68E7	1	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	73	RideStand1	MA_LW_000_RD01.spr	\spr\npcres\man\MA_LW_000_RD01.spr	C63A143A	0	JX1:spr.pak
MainMan	LeftWeapon	ManLeftWeapon.txt	278	276	74	RideStand2	MA_LW_000_RD01.spr	\spr\npcres\man\MA_LW_000_RD01.spr	C63A143A	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	0	SwordShieldWFreeStand	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	1	ShieldSwordWFreeStand	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	2	FreeStand1	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	3	FreeStand2	FM_RW_164_ST02.spr	\spr\npcres\woman\FM_RW_164_ST02.spr	148149B9	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	4	FreeStand3	FM_RW_000_ST03.spr	\spr\npcres\woman\FM_RW_000_ST03.spr	9A10C1F5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	5	MeleeWStand	FM_RW_000_ST04.spr	\spr\npcres\woman\FM_RW_000_ST04.spr	975B1B15	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	6	RangeWStand	FM_RW_000_ST05.spr	\spr\npcres\woman\FM_RW_000_ST05.spr	908E5535	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	7	DoubleWStand	FM_RW_000_ST06.spr	\spr\npcres\woman\FM_RW_000_ST06.spr	9230EF55	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	8	SwordShieldWStand	FM_RW_164_ST07.spr	\spr\npcres\woman\FM_RW_164_ST07.spr	EB1EFB59	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	9	ShieldSwordWStand	FM_RW_164_ST07.spr	\spr\npcres\woman\FM_RW_164_ST07.spr	EB1EFB59	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	10	GuqinWStand1	FM_RW_000_ST08.spr	\spr\npcres\woman\FM_RW_000_ST08.spr	68AE7295	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	11	GuqinWStand2	FM_RW_000_ST09.spr	\spr\npcres\woman\FM_RW_000_ST09.spr	65D08CB5	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	12	FreeWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	13	NormalWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	14	MeleeWWalk	FM_RW_000_WK02.spr	\spr\npcres\woman\FM_RW_000_WK02.spr	2FD7AA9C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	15	RangeWWalk	FM_RW_000_WK03.spr	\spr\npcres\woman\FM_RW_000_WK03.spr	291AE4BC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	16	DoubleWWalk	FM_RW_000_WK04.spr	\spr\npcres\woman\FM_RW_000_WK04.spr	2A4D3EDC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	17	SwordShieldWWalk	FM_RW_164_WK05.spr	\spr\npcres\woman\FM_RW_164_WK05.spr	A3AB0AE0	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	18	ShieldSwordWWalk	FM_RW_164_WK05.spr	\spr\npcres\woman\FM_RW_164_WK05.spr	A3AB0AE0	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	19	GuqinWWalk	FM_RW_144_WK06.spr	\spr\npcres\woman\FM_RW_144_WK06.spr	3AACD30E	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	20	FreeRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	21	NormalRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	22	MeleeWRun	FM_RW_000_RN02.spr	\spr\npcres\woman\FM_RW_000_RN02.spr	B143BB26	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	23	RangeWRun	FM_RW_000_RN03.spr	\spr\npcres\woman\FM_RW_000_RN03.spr	B2F6F546	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	24	DoubleWRun	FM_RW_000_RN04.spr	\spr\npcres\woman\FM_RW_000_RN04.spr	8C390F66	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	25	SwordShieldWRun	FM_RW_164_RN05.spr	\spr\npcres\woman\FM_RW_164_RN05.spr	85070F05	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	26	ShieldSwordWRun	FM_RW_164_RN06.spr	\spr\npcres\woman\FM_RW_164_RN06.spr	864A5925	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	27	GuqinWRun	FM_RW_000_RN07.spr	\spr\npcres\woman\FM_RW_000_RN07.spr	87D92CC6	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	28	FreeWound	FM_RW_000_IJ01.spr	\spr\npcres\woman\FM_RW_000_IJ01.spr	26AD146F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	29	MeleeWWound	FM_RW_000_IJ02.spr	\spr\npcres\woman\FM_RW_000_IJ02.spr	23D7A18F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	30	RangeWWound	FM_RW_000_IJ03.spr	\spr\npcres\woman\FM_RW_000_IJ03.spr	3D1AFBAF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	31	DoubleWWound	FM_RW_000_IJ04.spr	\spr\npcres\woman\FM_RW_000_IJ04.spr	3E4D35CF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	32	SwordShieldWWound	FM_RW_164_IJ05.spr	\spr\npcres\woman\FM_RW_164_IJ05.spr	B7AB1CFD	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	33	ShieldSwordWWound	FM_RW_164_IJ05.spr	\spr\npcres\woman\FM_RW_164_IJ05.spr	B7AB1CFD	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	34	GuqinWWound	FM_RW_000_IJ06.spr	\spr\npcres\woman\FM_RW_000_IJ06.spr	353A990F	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	35	FreeDie	FM_RW_000_DE01.spr	\spr\npcres\woman\FM_RW_000_DE01.spr	1A2A166E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	36	MeleeWDie	FM_RW_000_DE02.spr	\spr\npcres\woman\FM_RW_000_DE02.spr	175CA38E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	37	RangeWDie	FM_RW_000_DE03.spr	\spr\npcres\woman\FM_RW_000_DE03.spr	1087FDAE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	38	DoubleWDie	FM_RW_000_DE04.spr	\spr\npcres\woman\FM_RW_000_DE04.spr	EDCA37CE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	39	SwordShieldWDie	FM_RW_164_DE05.spr	\spr\npcres\woman\FM_RW_164_DE05.spr	6B1003D2	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	40	ShieldSwordWDie	FM_RW_164_DE05.spr	\spr\npcres\woman\FM_RW_164_DE05.spr	6B1003D2	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	41	GuqinWDie	FM_RW_000_DE06.spr	\spr\npcres\woman\FM_RW_000_DE06.spr	E8A79B0E	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	42	FreeAttack	FM_RW_000_AT01.spr	\spr\npcres\woman\FM_RW_000_AT01.spr	AE425ABB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	43	MeleeWPuncture	FM_RW_000_AT02.spr	\spr\npcres\woman\FM_RW_000_AT02.spr	ABF494DB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	44	MeleeWCut	FM_RW_000_AT03.spr	\spr\npcres\woman\FM_RW_000_AT03.spr	A53F2EFB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	45	RangeWPuncture	FM_RW_000_AT04.spr	\spr\npcres\woman\FM_RW_000_AT04.spr	A662781B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	46	RangeWCut	FM_RW_000_AT05.spr	\spr\npcres\woman\FM_RW_000_AT05.spr	A394B23B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	47	DoubleWPull	FM_RW_000_AT06.spr	\spr\npcres\woman\FM_RW_000_AT06.spr	BCDFCC5B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	48	DoubleWPound	FM_RW_000_AT07.spr	\spr\npcres\woman\FM_RW_000_AT07.spr	BE02067B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	49	SwordShieldWChop	FM_RW_164_AT08.spr	\spr\npcres\woman\FM_RW_164_AT08.spr	376F3209	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	50	SwordShieldWCut	FM_RW_164_AT09.spr	\spr\npcres\woman\FM_RW_164_AT09.spr	30924C29	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	51	ShieldSwordWChop	FM_RW_164_AT08.spr	\spr\npcres\woman\FM_RW_164_AT08.spr	376F3209	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	52	ShieldSwordWCut	FM_RW_164_AT09.spr	\spr\npcres\woman\FM_RW_164_AT09.spr	30924C29	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	53	GuqinWPuncture	FM_RW_000_AT10.spr	\spr\npcres\woman\FM_RW_000_AT10.spr	F9F0A5DA	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	54	GuqinWCut	FM_RW_000_AT11.spr	\spr\npcres\woman\FM_RW_000_AT11.spr	FB3BFFFA	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	55	DartThrow	FM_RW_000_MG01.spr	\spr\npcres\woman\FM_RW_000_MG01.spr	A71AC3F2	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	56	FreeMagic	FM_RW_000_MG02.spr	\spr\npcres\woman\FM_RW_000_MG02.spr	A04D1D12	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	57	MeleeWMagic	FM_RW_000_MG03.spr	\spr\npcres\woman\FM_RW_000_MG03.spr	BDF05732	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	58	RangeWMagic	FM_RW_000_MG04.spr	\spr\npcres\woman\FM_RW_000_MG04.spr	BF3AE152	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	59	DoubleWMagic	FM_RW_000_MG05.spr	\spr\npcres\woman\FM_RW_000_MG05.spr	B86D3B72	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	60	SwordShieldWMagic	FM_RW_164_MG06.spr	\spr\npcres\woman\FM_RW_164_MG06.spr	314B3686	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	61	ShieldSwordWMagic	FM_RW_164_MG06.spr	\spr\npcres\woman\FM_RW_164_MG06.spr	314B3686	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	62	GuqinWMagic	FM_RW_000_MG07.spr	\spr\npcres\woman\FM_RW_000_MG07.spr	B6DA8EB2	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	63	SitDown	FM_RW_000_ZZ01.spr	\spr\npcres\woman\FM_RW_000_ZZ01.spr	9DDF36CB	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	64	JumpFly	FM_RW_000_JP01.spr	\spr\npcres\woman\FM_RW_000_JP01.spr	89CF4AAD	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	65	RideStand	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	66	RideWalk	FM_RW_164_HW01.spr	\spr\npcres\woman\FM_RW_164_HW01.spr	41C1AD10	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	67	RideRun	FM_RW_164_HR01.spr	\spr\npcres\woman\FM_RW_164_HR01.spr	BA98FDE6	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	68	RideCut	FM_RW_164_HA01.spr	\spr\npcres\woman\FM_RW_164_HA01.spr	7078A3EE	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	69	RidePuncture	FM_RW_164_HA02.spr	\spr\npcres\woman\FM_RW_164_HA02.spr	4DA3FD0E	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	70	RideMagic	FM_RW_164_HM01.spr	\spr\npcres\woman\FM_RW_164_HM01.spr	EF5718D6	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	71	RideWound	FM_RW_164_HI01.spr	\spr\npcres\woman\FM_RW_164_HI01.spr	E66F8A19	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	72	RideDie	FM_RW_164_HD01.spr	\spr\npcres\woman\FM_RW_164_HD01.spr	5B26DAEF	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	73	RideStand1	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	270	268	74	RideStand2	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	0	SwordShieldWFreeStand	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	1	ShieldSwordWFreeStand	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	2	FreeStand1	FM_RW_164_ST01.spr	\spr\npcres\woman\FM_RW_164_ST01.spr	1B5E3F99	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	3	FreeStand2	FM_RW_164_ST02.spr	\spr\npcres\woman\FM_RW_164_ST02.spr	148149B9	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	4	FreeStand3	FM_RW_000_ST03.spr	\spr\npcres\woman\FM_RW_000_ST03.spr	9A10C1F5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	5	MeleeWStand	FM_RW_000_ST04.spr	\spr\npcres\woman\FM_RW_000_ST04.spr	975B1B15	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	6	RangeWStand	FM_RW_000_ST05.spr	\spr\npcres\woman\FM_RW_000_ST05.spr	908E5535	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	7	DoubleWStand	FM_RW_000_ST06.spr	\spr\npcres\woman\FM_RW_000_ST06.spr	9230EF55	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	8	SwordShieldWStand	FM_RW_164_ST07.spr	\spr\npcres\woman\FM_RW_164_ST07.spr	EB1EFB59	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	9	ShieldSwordWStand	FM_RW_164_ST07.spr	\spr\npcres\woman\FM_RW_164_ST07.spr	EB1EFB59	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	10	GuqinWStand1	FM_RW_000_ST08.spr	\spr\npcres\woman\FM_RW_000_ST08.spr	68AE7295	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	11	GuqinWStand2	FM_RW_000_ST09.spr	\spr\npcres\woman\FM_RW_000_ST09.spr	65D08CB5	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	12	FreeWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	13	NormalWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	14	MeleeWWalk	FM_RW_000_WK02.spr	\spr\npcres\woman\FM_RW_000_WK02.spr	2FD7AA9C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	15	RangeWWalk	FM_RW_000_WK03.spr	\spr\npcres\woman\FM_RW_000_WK03.spr	291AE4BC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	16	DoubleWWalk	FM_RW_000_WK04.spr	\spr\npcres\woman\FM_RW_000_WK04.spr	2A4D3EDC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	17	SwordShieldWWalk	FM_RW_164_WK05.spr	\spr\npcres\woman\FM_RW_164_WK05.spr	A3AB0AE0	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	18	ShieldSwordWWalk	FM_RW_164_WK05.spr	\spr\npcres\woman\FM_RW_164_WK05.spr	A3AB0AE0	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	19	GuqinWWalk	FM_RW_144_WK06.spr	\spr\npcres\woman\FM_RW_144_WK06.spr	3AACD30E	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	20	FreeRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	21	NormalRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	22	MeleeWRun	FM_RW_000_RN02.spr	\spr\npcres\woman\FM_RW_000_RN02.spr	B143BB26	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	23	RangeWRun	FM_RW_000_RN03.spr	\spr\npcres\woman\FM_RW_000_RN03.spr	B2F6F546	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	24	DoubleWRun	FM_RW_000_RN04.spr	\spr\npcres\woman\FM_RW_000_RN04.spr	8C390F66	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	25	SwordShieldWRun	FM_RW_164_RN05.spr	\spr\npcres\woman\FM_RW_164_RN05.spr	85070F05	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	26	ShieldSwordWRun	FM_RW_164_RN06.spr	\spr\npcres\woman\FM_RW_164_RN06.spr	864A5925	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	27	GuqinWRun	FM_RW_000_RN07.spr	\spr\npcres\woman\FM_RW_000_RN07.spr	87D92CC6	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	28	FreeWound	FM_RW_000_IJ01.spr	\spr\npcres\woman\FM_RW_000_IJ01.spr	26AD146F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	29	MeleeWWound	FM_RW_000_IJ02.spr	\spr\npcres\woman\FM_RW_000_IJ02.spr	23D7A18F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	30	RangeWWound	FM_RW_000_IJ03.spr	\spr\npcres\woman\FM_RW_000_IJ03.spr	3D1AFBAF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	31	DoubleWWound	FM_RW_000_IJ04.spr	\spr\npcres\woman\FM_RW_000_IJ04.spr	3E4D35CF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	32	SwordShieldWWound	FM_RW_164_IJ05.spr	\spr\npcres\woman\FM_RW_164_IJ05.spr	B7AB1CFD	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	33	ShieldSwordWWound	FM_RW_164_IJ05.spr	\spr\npcres\woman\FM_RW_164_IJ05.spr	B7AB1CFD	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	34	GuqinWWound	FM_RW_000_IJ06.spr	\spr\npcres\woman\FM_RW_000_IJ06.spr	353A990F	0	THIEU CA HAI
